# LAMMPS data file written by OVITO Basic 3.9.2

29952 atoms
2 atom types

-24.963235855 34.948530197 xlo xhi
-59.911766052 69.897060394 ylo yhi
-20.8017797469 34.6696329115 zlo zhi

Masses

1 28.0855  # Si
2 15.9994  # O

Atoms  # charge

167 2 0.0 -23.7719226096 -54.387744403 15.1152078056
168 2 0.0 -21.1619019294 -50.4578462629 18.5821710967
169 1 0.0 -23.9714045213 -50.9183030437 22.5352613925
170 1 0.0 -20.9624200177 -53.9272875473 26.0022246836
171 1 0.0 -21.4750809358 -51.4309639618 24.268743038
172 1 0.0 -23.4587436032 -53.4146266292 20.8017797469
173 2 0.0 -24.431861377 -53.7278056356 26.4883516882
174 2 0.0 -20.5019632369 -51.1177849554 23.0213883971
175 2 0.0 -23.6582255149 -51.8914207426 21.2879067515
176 2 0.0 -21.2755990241 -52.9541698484 24.7548700426
177 2 0.0 -22.9982868224 -51.2314820501 23.7826160335
178 2 0.0 -21.9355377166 -53.6141085409 27.2495793246
179 2 0.0 -23.7719226096 -54.387744403 22.0491343879
180 2 0.0 -21.1619019294 -50.4578462629 25.516097679
181 1 0.0 -23.9714045213 -50.9183030437 29.4691879748
182 1 0.0 -20.9624200177 -53.9272875473 32.9361512659
183 1 0.0 -21.4750809358 -51.4309639618 31.2026696204
184 1 0.0 -23.4587436032 -53.4146266292 27.7357063292
185 2 0.0 -24.431861377 -53.7278056356 33.4222782705
186 2 0.0 -20.5019632369 -51.1177849554 29.9553149794
187 2 0.0 -23.6582255149 -51.8914207426 28.2218333338
188 2 0.0 -21.2755990241 -52.9541698484 31.6887966249
189 2 0.0 -22.9982868224 -51.2314820501 30.7165426158
190 2 0.0 -21.9355377166 -53.6141085409 34.1835059069
191 2 0.0 -23.7719226096 -54.387744403 28.9830609702
192 2 0.0 -21.1619019294 -50.4578462629 32.4500242613
193 1 0.0 -23.9714045213 -45.9256558727 -19.0682981013
194 1 0.0 -20.9624200177 -48.9346403763 -15.6013348102
195 1 0.0 -21.4750809358 -46.4383167908 -17.3348164558
196 1 0.0 -23.4587436032 -48.4219794582 -20.8017797469
197 2 0.0 -24.431861377 -48.7351584646 -15.1152078056
198 2 0.0 -20.5019632369 -46.1251377844 -18.5821710967
199 2 0.0 -23.6582255149 -46.8987735716 -20.3156527423
200 2 0.0 -21.2755990241 -47.9615226774 -16.8486894512
201 2 0.0 -22.9982868224 -46.2388348791 -17.8209434603
202 2 0.0 -21.9355377166 -48.6214613699 -14.3539801692
203 2 0.0 -23.7719226096 -49.395097232 -19.5544251059
204 2 0.0 -21.1619019294 -45.4651990919 -16.0874618148
205 1 0.0 -23.9714045213 -45.9256558727 -12.134371519
206 1 0.0 -20.9624200177 -48.9346403763 -8.6674082279
207 1 0.0 -21.4750809358 -46.4383167908 -10.4008898734
208 1 0.0 -23.4587436032 -48.4219794582 -13.8678531646
209 2 0.0 -24.431861377 -48.7351584646 -8.1812812233
210 2 0.0 -20.5019632369 -46.1251377844 -11.6482445144
211 2 0.0 -23.6582255149 -46.8987735716 -13.38172616
212 2 0.0 -21.2755990241 -47.9615226774 -9.9147628689
213 2 0.0 -22.9982868224 -46.2388348791 -10.887016878
214 2 0.0 -21.9355377166 -48.6214613699 -7.4200535869
215 2 0.0 -23.7719226096 -49.395097232 -12.6204985236
216 2 0.0 -21.1619019294 -45.4651990919 -9.1535352325
217 1 0.0 -23.9714045213 -45.9256558727 -5.2004449367
218 1 0.0 -20.9624200177 -48.9346403763 -1.7334816456
219 1 0.0 -21.4750809358 -46.4383167908 -3.4669632911
220 1 0.0 -23.4587436032 -48.4219794582 -6.9339265823
221 2 0.0 -24.431861377 -48.7351584646 -1.247354641
222 2 0.0 -20.5019632369 -46.1251377844 -4.7143179321
223 2 0.0 -23.6582255149 -46.8987735716 -6.4477995777
224 2 0.0 -21.2755990241 -47.9615226774 -2.9808362866
225 2 0.0 -22.9982868224 -46.2388348791 -3.9530902957
226 2 0.0 -21.9355377166 -48.6214613699 -0.4861270046
227 2 0.0 -23.7719226096 -49.395097232 -5.6865719413
228 2 0.0 -21.1619019294 -45.4651990919 -2.2196086502
229 1 0.0 -23.9714045213 -45.9256558727 1.7334816456
230 1 0.0 -20.9624200177 -48.9346403763 5.2004449367
231 1 0.0 -21.4750809358 -46.4383167908 3.4669632911
232 1 0.0 -23.4587436032 -48.4219794582 0.0
233 2 0.0 -24.431861377 -48.7351584646 5.6865719413
234 2 0.0 -20.5019632369 -46.1251377844 2.2196086502
235 2 0.0 -23.6582255149 -46.8987735716 0.4861270046
236 2 0.0 -21.2755990241 -47.9615226774 3.9530902957
237 2 0.0 -22.9982868224 -46.2388348791 2.9808362866
238 2 0.0 -21.9355377166 -48.6214613699 6.4477995777
239 2 0.0 -23.7719226096 -49.395097232 1.247354641
240 2 0.0 -21.1619019294 -45.4651990919 4.7143179321
241 1 0.0 -23.9714045213 -45.9256558727 8.6674082279
242 1 0.0 -20.9624200177 -48.9346403763 12.134371519
243 1 0.0 -21.4750809358 -46.4383167908 10.4008898734
244 1 0.0 -23.4587436032 -48.4219794582 6.9339265823
245 2 0.0 -24.431861377 -48.7351584646 12.6204985236
246 2 0.0 -20.5019632369 -46.1251377844 9.1535352325
247 2 0.0 -23.6582255149 -46.8987735716 7.4200535869
248 2 0.0 -21.2755990241 -47.9615226774 10.887016878
249 2 0.0 -22.9982868224 -46.2388348791 9.9147628689
250 2 0.0 -21.9355377166 -48.6214613699 13.38172616
251 2 0.0 -23.7719226096 -49.395097232 8.1812812233
252 2 0.0 -21.1619019294 -45.4651990919 11.6482445144
253 1 0.0 -23.9714045213 -45.9256558727 15.6013348102
254 1 0.0 -20.9624200177 -48.9346403763 19.0682981013
255 1 0.0 -21.4750809358 -46.4383167908 17.3348164558
256 1 0.0 -23.4587436032 -48.4219794582 13.8678531646
257 2 0.0 -24.431861377 -48.7351584646 19.5544251059
258 2 0.0 -20.5019632369 -46.1251377844 16.0874618148
259 2 0.0 -23.6582255149 -46.8987735716 14.3539801692
260 2 0.0 -21.2755990241 -47.9615226774 17.8209434603
261 2 0.0 -22.9982868224 -46.2388348791 16.8486894512
262 2 0.0 -21.9355377166 -48.6214613699 20.3156527423
263 2 0.0 -23.7719226096 -49.395097232 15.1152078056
264 2 0.0 -21.1619019294 -45.4651990919 18.5821710967
265 1 0.0 -23.9714045213 -45.9256558727 22.5352613925
266 1 0.0 -20.9624200177 -48.9346403763 26.0022246836
267 1 0.0 -21.4750809358 -46.4383167908 24.268743038
268 1 0.0 -23.4587436032 -48.4219794582 20.8017797469
269 2 0.0 -24.431861377 -48.7351584646 26.4883516882
270 2 0.0 -20.5019632369 -46.1251377844 23.0213883971
271 2 0.0 -23.6582255149 -46.8987735716 21.2879067515
272 2 0.0 -21.2755990241 -47.9615226774 24.7548700426
273 2 0.0 -22.9982868224 -46.2388348791 23.7826160335
274 2 0.0 -21.9355377166 -48.6214613699 27.2495793246
275 2 0.0 -23.7719226096 -49.395097232 22.0491343879
276 2 0.0 -21.1619019294 -45.4651990919 25.516097679
277 1 0.0 -23.9714045213 -45.9256558727 29.4691879748
278 1 0.0 -20.9624200177 -48.9346403763 32.9361512659
279 1 0.0 -21.4750809358 -46.4383167908 31.2026696204
280 1 0.0 -23.4587436032 -48.4219794582 27.7357063292
281 2 0.0 -24.431861377 -48.7351584646 33.4222782705
282 2 0.0 -20.5019632369 -46.1251377844 29.9553149794
283 2 0.0 -23.6582255149 -46.8987735716 28.2218333338
284 2 0.0 -21.2755990241 -47.9615226774 31.6887966249
285 2 0.0 -22.9982868224 -46.2388348791 30.7165426158
286 2 0.0 -21.9355377166 -48.6214613699 34.1835059069
287 2 0.0 -23.7719226096 -49.395097232 28.9830609702
288 2 0.0 -21.1619019294 -45.4651990919 32.4500242613
289 1 0.0 -23.9714045213 -40.9330087017 -19.0682981013
290 1 0.0 -20.9624200177 -43.9419932053 -15.6013348102
291 1 0.0 -21.4750809358 -41.4456696198 -17.3348164558
292 1 0.0 -23.4587436032 -43.4293322872 -20.8017797469
293 2 0.0 -24.431861377 -43.7425112936 -15.1152078056
294 2 0.0 -20.5019632369 -41.1324906134 -18.5821710967
295 2 0.0 -23.6582255149 -41.9061264006 -20.3156527423
296 2 0.0 -21.2755990241 -42.9688755064 -16.8486894512
297 2 0.0 -22.9982868224 -41.2461877081 -17.8209434603
298 2 0.0 -21.9355377166 -43.6288141989 -14.3539801692
299 2 0.0 -23.7719226096 -44.402450061 -19.5544251059
300 2 0.0 -21.1619019294 -40.4725519209 -16.0874618148
301 1 0.0 -23.9714045213 -40.9330087017 -12.134371519
302 1 0.0 -20.9624200177 -43.9419932053 -8.6674082279
303 1 0.0 -21.4750809358 -41.4456696198 -10.4008898734
304 1 0.0 -23.4587436032 -43.4293322872 -13.8678531646
305 2 0.0 -24.431861377 -43.7425112936 -8.1812812233
306 2 0.0 -20.5019632369 -41.1324906134 -11.6482445144
307 2 0.0 -23.6582255149 -41.9061264006 -13.38172616
308 2 0.0 -21.2755990241 -42.9688755064 -9.9147628689
309 2 0.0 -22.9982868224 -41.2461877081 -10.887016878
310 2 0.0 -21.9355377166 -43.6288141989 -7.4200535869
311 2 0.0 -23.7719226096 -44.402450061 -12.6204985236
312 2 0.0 -21.1619019294 -40.4725519209 -9.1535352325
313 1 0.0 -23.9714045213 -40.9330087017 -5.2004449367
314 1 0.0 -20.9624200177 -43.9419932053 -1.7334816456
315 1 0.0 -21.4750809358 -41.4456696198 -3.4669632911
316 1 0.0 -23.4587436032 -43.4293322872 -6.9339265823
317 2 0.0 -24.431861377 -43.7425112936 -1.247354641
318 2 0.0 -20.5019632369 -41.1324906134 -4.7143179321
319 2 0.0 -23.6582255149 -41.9061264006 -6.4477995777
320 2 0.0 -21.2755990241 -42.9688755064 -2.9808362866
321 2 0.0 -22.9982868224 -41.2461877081 -3.9530902957
322 2 0.0 -21.9355377166 -43.6288141989 -0.4861270046
323 2 0.0 -23.7719226096 -44.402450061 -5.6865719413
324 2 0.0 -21.1619019294 -40.4725519209 -2.2196086502
325 1 0.0 -23.9714045213 -40.9330087017 1.7334816456
326 1 0.0 -20.9624200177 -43.9419932053 5.2004449367
327 1 0.0 -21.4750809358 -41.4456696198 3.4669632911
328 1 0.0 -23.4587436032 -43.4293322872 0.0
329 2 0.0 -24.431861377 -43.7425112936 5.6865719413
330 2 0.0 -20.5019632369 -41.1324906134 2.2196086502
331 2 0.0 -23.6582255149 -41.9061264006 0.4861270046
332 2 0.0 -21.2755990241 -42.9688755064 3.9530902957
333 2 0.0 -22.9982868224 -41.2461877081 2.9808362866
334 2 0.0 -21.9355377166 -43.6288141989 6.4477995777
335 2 0.0 -23.7719226096 -44.402450061 1.247354641
336 2 0.0 -21.1619019294 -40.4725519209 4.7143179321
337 1 0.0 -23.9714045213 -40.9330087017 8.6674082279
338 1 0.0 -20.9624200177 -43.9419932053 12.134371519
339 1 0.0 -21.4750809358 -41.4456696198 10.4008898734
340 1 0.0 -23.4587436032 -43.4293322872 6.9339265823
341 2 0.0 -24.431861377 -43.7425112936 12.6204985236
342 2 0.0 -20.5019632369 -41.1324906134 9.1535352325
343 2 0.0 -23.6582255149 -41.9061264006 7.4200535869
344 2 0.0 -21.2755990241 -42.9688755064 10.887016878
345 2 0.0 -22.9982868224 -41.2461877081 9.9147628689
346 2 0.0 -21.9355377166 -43.6288141989 13.38172616
347 2 0.0 -23.7719226096 -44.402450061 8.1812812233
348 2 0.0 -21.1619019294 -40.4725519209 11.6482445144
349 1 0.0 -23.9714045213 -40.9330087017 15.6013348102
350 1 0.0 -20.9624200177 -43.9419932053 19.0682981013
351 1 0.0 -21.4750809358 -41.4456696198 17.3348164558
352 1 0.0 -23.4587436032 -43.4293322872 13.8678531646
353 2 0.0 -24.431861377 -43.7425112936 19.5544251059
354 2 0.0 -20.5019632369 -41.1324906134 16.0874618148
355 2 0.0 -23.6582255149 -41.9061264006 14.3539801692
356 2 0.0 -21.2755990241 -42.9688755064 17.8209434603
357 2 0.0 -22.9982868224 -41.2461877081 16.8486894512
358 2 0.0 -21.9355377166 -43.6288141989 20.3156527423
359 2 0.0 -23.7719226096 -44.402450061 15.1152078056
360 2 0.0 -21.1619019294 -40.4725519209 18.5821710967
361 1 0.0 -23.9714045213 -40.9330087017 22.5352613925
362 1 0.0 -20.9624200177 -43.9419932053 26.0022246836
363 1 0.0 -21.4750809358 -41.4456696198 24.268743038
364 1 0.0 -23.4587436032 -43.4293322872 20.8017797469
365 2 0.0 -24.431861377 -43.7425112936 26.4883516882
366 2 0.0 -20.5019632369 -41.1324906134 23.0213883971
367 2 0.0 -23.6582255149 -41.9061264006 21.2879067515
368 2 0.0 -21.2755990241 -42.9688755064 24.7548700426
369 2 0.0 -22.9982868224 -41.2461877081 23.7826160335
370 2 0.0 -21.9355377166 -43.6288141989 27.2495793246
371 2 0.0 -23.7719226096 -44.402450061 22.0491343879
372 2 0.0 -21.1619019294 -40.4725519209 25.516097679
373 1 0.0 -23.9714045213 -40.9330087017 29.4691879748
374 1 0.0 -20.9624200177 -43.9419932053 32.9361512659
375 1 0.0 -21.4750809358 -41.4456696198 31.2026696204
376 1 0.0 -23.4587436032 -43.4293322872 27.7357063292
377 2 0.0 -24.431861377 -43.7425112936 33.4222782705
378 2 0.0 -20.5019632369 -41.1324906134 29.9553149794
379 2 0.0 -23.6582255149 -41.9061264006 28.2218333338
380 2 0.0 -21.2755990241 -42.9688755064 31.6887966249
381 2 0.0 -22.9982868224 -41.2461877081 30.7165426158
382 2 0.0 -21.9355377166 -43.6288141989 34.1835059069
383 2 0.0 -23.7719226096 -44.402450061 28.9830609702
384 2 0.0 -21.1619019294 -40.4725519209 32.4500242613
385 1 0.0 -23.9714045213 -35.9403615307 -19.0682981013
386 1 0.0 -20.9624200177 -38.9493460343 -15.6013348102
387 1 0.0 -21.4750809358 -36.4530224488 -17.3348164558
388 1 0.0 -23.4587436032 -38.4366851162 -20.8017797469
389 2 0.0 -24.431861377 -38.7498641226 -15.1152078056
390 2 0.0 -20.5019632369 -36.1398434424 -18.5821710967
391 2 0.0 -23.6582255149 -36.9134792296 -20.3156527423
392 2 0.0 -21.2755990241 -37.9762283354 -16.8486894512
393 2 0.0 -22.9982868224 -36.2535405371 -17.8209434603
394 2 0.0 -21.9355377166 -38.6361670279 -14.3539801692
395 2 0.0 -23.7719226096 -39.40980289 -19.5544251059
396 2 0.0 -21.1619019294 -35.4799047499 -16.0874618148
397 1 0.0 -23.9714045213 -35.9403615307 -12.134371519
398 1 0.0 -20.9624200177 -38.9493460343 -8.6674082279
399 1 0.0 -21.4750809358 -36.4530224488 -10.4008898734
400 1 0.0 -23.4587436032 -38.4366851162 -13.8678531646
401 2 0.0 -24.431861377 -38.7498641226 -8.1812812233
402 2 0.0 -20.5019632369 -36.1398434424 -11.6482445144
403 2 0.0 -23.6582255149 -36.9134792296 -13.38172616
404 2 0.0 -21.2755990241 -37.9762283354 -9.9147628689
405 2 0.0 -22.9982868224 -36.2535405371 -10.887016878
406 2 0.0 -21.9355377166 -38.6361670279 -7.4200535869
407 2 0.0 -23.7719226096 -39.40980289 -12.6204985236
408 2 0.0 -21.1619019294 -35.4799047499 -9.1535352325
409 1 0.0 -23.9714045213 -35.9403615307 -5.2004449367
410 1 0.0 -20.9624200177 -38.9493460343 -1.7334816456
411 1 0.0 -21.4750809358 -36.4530224488 -3.4669632911
412 1 0.0 -23.4587436032 -38.4366851162 -6.9339265823
413 2 0.0 -24.431861377 -38.7498641226 -1.247354641
414 2 0.0 -20.5019632369 -36.1398434424 -4.7143179321
415 2 0.0 -23.6582255149 -36.9134792296 -6.4477995777
416 2 0.0 -21.2755990241 -37.9762283354 -2.9808362866
417 2 0.0 -22.9982868224 -36.2535405371 -3.9530902957
418 2 0.0 -21.9355377166 -38.6361670279 -0.4861270046
419 2 0.0 -23.7719226096 -39.40980289 -5.6865719413
420 2 0.0 -21.1619019294 -35.4799047499 -2.2196086502
421 1 0.0 -23.9714045213 -35.9403615307 1.7334816456
422 1 0.0 -20.9624200177 -38.9493460343 5.2004449367
423 1 0.0 -21.4750809358 -36.4530224488 3.4669632911
424 1 0.0 -23.4587436032 -38.4366851162 0.0
425 2 0.0 -24.431861377 -38.7498641226 5.6865719413
426 2 0.0 -20.5019632369 -36.1398434424 2.2196086502
427 2 0.0 -23.6582255149 -36.9134792296 0.4861270046
428 2 0.0 -21.2755990241 -37.9762283354 3.9530902957
429 2 0.0 -22.9982868224 -36.2535405371 2.9808362866
430 2 0.0 -21.9355377166 -38.6361670279 6.4477995777
431 2 0.0 -23.7719226096 -39.40980289 1.247354641
432 2 0.0 -21.1619019294 -35.4799047499 4.7143179321
433 1 0.0 -23.9714045213 -35.9403615307 8.6674082279
434 1 0.0 -20.9624200177 -38.9493460343 12.134371519
435 1 0.0 -21.4750809358 -36.4530224488 10.4008898734
436 1 0.0 -23.4587436032 -38.4366851162 6.9339265823
437 2 0.0 -24.431861377 -38.7498641226 12.6204985236
438 2 0.0 -20.5019632369 -36.1398434424 9.1535352325
439 2 0.0 -23.6582255149 -36.9134792296 7.4200535869
440 2 0.0 -21.2755990241 -37.9762283354 10.887016878
441 2 0.0 -22.9982868224 -36.2535405371 9.9147628689
