# Time-averaged data for fix Re_Primary
Step Lx Ly Lz StrainY StressYY
8800 60.1715 131.006 55.8389 0.00435025 0.464033
9000 60.1715 131.019 55.8389 0.00445025 0.469185
9200 60.1715 131.032 55.8389 0.00455025 0.44491
9400 60.1715 131.045 55.8389 0.00465025 0.476502
9600 60.1715 131.058 55.8389 0.00475025 0.510774
9800 60.1715 131.071 55.8389 0.00485025 0.507617
10000 60.1715 131.084 55.8389 0.00495025 0.520934
10200 60.1715 131.097 55.8389 0.00505025 0.512863
10400 60.1715 131.11 55.8389 0.00515025 0.538106
10600 60.1715 131.123 55.8389 0.00525025 0.548768
10800 60.1715 131.136 55.8389 0.00535025 0.572025
11000 60.1715 131.15 55.8389 0.00545025 0.553955
11200 60.1715 131.163 55.8389 0.00555025 0.612027
11400 60.1715 131.176 55.8389 0.00565025 0.581279
11600 60.1715 131.189 55.8389 0.00575025 0.589192
11800 60.1715 131.202 55.8389 0.00585025 0.625393
12000 60.1715 131.215 55.8389 0.00595025 0.628026
12200 60.1715 131.228 55.8389 0.00605025 0.624353
12400 60.1715 131.241 55.8389 0.00615025 0.66358
12600 60.1715 131.254 55.8389 0.00625025 0.66411
12800 60.1715 131.267 55.8389 0.00635025 0.653475
13000 60.1715 131.28 55.8389 0.00645025 0.695818
13200 60.1715 131.293 55.8389 0.00655025 0.662343
13400 60.1715 131.306 55.8389 0.00665025 0.722157
13600 60.1715 131.319 55.8389 0.00675025 0.721311
13800 60.1715 131.332 55.8389 0.00685025 0.705006
14000 60.1715 131.345 55.8389 0.00695025 0.735784
14200 60.1715 131.358 55.8389 0.00705025 0.73478
14400 60.1715 131.371 55.8389 0.00715025 0.775734
14600 60.1715 131.384 55.8389 0.00725025 0.746683
14800 60.1715 131.397 55.8389 0.00735025 0.789884
15000 60.1715 131.41 55.8389 0.00745025 0.767297
15200 60.1715 131.423 55.8389 0.00755025 0.807709
15400 60.1715 131.436 55.8389 0.00765025 0.812793
15600 60.1715 131.45 55.8389 0.00775025 0.835496
15800 60.1715 131.463 55.8389 0.00785025 0.815705
16000 60.1715 131.476 55.8389 0.00795025 0.835929
16200 60.1715 131.489 55.8389 0.00805025 0.844931
16400 60.1715 131.502 55.8389 0.00815025 0.854753
16600 60.1715 131.515 55.8389 0.00825025 0.859764
16800 60.1715 131.528 55.8389 0.00835025 0.884074
17000 60.1715 131.541 55.8389 0.00845025 0.906696
17200 60.1715 131.554 55.8389 0.00855025 0.889661
17400 60.1715 131.567 55.8389 0.00865025 0.922275
17600 60.1715 131.58 55.8389 0.00875025 0.934156
17800 60.1715 131.593 55.8389 0.00885025 0.93128
18000 60.1715 131.606 55.8389 0.00895025 0.945769
18200 60.1715 131.619 55.8389 0.00905025 0.945225
18400 60.1715 131.632 55.8389 0.00915025 0.981394
18600 60.1715 131.645 55.8389 0.00925025 0.971678
18800 60.1715 131.658 55.8389 0.00935025 0.99086
19000 60.1715 131.671 55.8389 0.00945025 1.00085
19200 60.1715 131.684 55.8389 0.00955025 0.989507
19400 60.1715 131.697 55.8389 0.00965025 1.03619
19600 60.1715 131.71 55.8389 0.00975025 1.0335
19800 60.1715 131.723 55.8389 0.00985025 1.03935
20000 60.1715 131.736 55.8389 0.00995025 1.05807
20200 60.1715 131.75 55.8389 0.0100503 1.08316
20400 60.1715 131.763 55.8389 0.0101503 1.08245
20600 60.1715 131.776 55.8389 0.0102503 1.06544
20800 60.1715 131.789 55.8389 0.0103503 1.1167
21000 60.1715 131.802 55.8389 0.0104503 1.11237
21200 60.1715 131.815 55.8389 0.0105503 1.10933
21400 60.1715 131.828 55.8389 0.0106503 1.14055
21600 60.1715 131.841 55.8389 0.0107503 1.13566
21800 60.1715 131.854 55.8389 0.0108503 1.16441
22000 60.1715 131.867 55.8389 0.0109503 1.15828
22200 60.1715 131.88 55.8389 0.0110503 1.1854
22400 60.1715 131.893 55.8389 0.0111503 1.18071
22600 60.1715 131.906 55.8389 0.0112503 1.19553
22800 60.1715 131.919 55.8389 0.0113503 1.22895
23000 60.1715 131.932 55.8389 0.0114503 1.1971
23200 60.1715 131.945 55.8389 0.0115503 1.22144
23400 60.1715 131.958 55.8389 0.0116503 1.25907
23600 60.1715 131.971 55.8389 0.0117503 1.23673
23800 60.1715 131.984 55.8389 0.0118503 1.29777
24000 60.1715 131.997 55.8389 0.0119503 1.25666
24200 60.1715 132.01 55.8389 0.0120503 1.28451
24400 60.1715 132.023 55.8389 0.0121503 1.29257
24600 60.1715 132.036 55.8389 0.0122503 1.30374
24800 60.1715 132.05 55.8389 0.0123503 1.3268
25000 60.1715 132.063 55.8389 0.0124503 1.31295
25200 60.1715 132.076 55.8389 0.0125503 1.34339
25400 60.1715 132.089 55.8389 0.0126503 1.35813
25600 60.1715 132.102 55.8389 0.0127503 1.35333
25800 60.1715 132.115 55.8389 0.0128503 1.37918
26000 60.1715 132.128 55.8389 0.0129503 1.38577
26200 60.1715 132.141 55.8389 0.0130503 1.38812
26400 60.1715 132.154 55.8389 0.0131503 1.39968
26600 60.1715 132.167 55.8389 0.0132503 1.43144
26800 60.1715 132.18 55.8389 0.0133503 1.42428
27000 60.1715 132.193 55.8389 0.0134503 1.42537
27200 60.1715 132.206 55.8389 0.0135503 1.45166
27400 60.1715 132.219 55.8389 0.0136503 1.4529
27600 60.1715 132.232 55.8389 0.0137503 1.46058
27800 60.1715 132.245 55.8389 0.0138503 1.49169
28000 60.1715 132.258 55.8389 0.0139503 1.48778
28200 60.1715 132.271 55.8389 0.0140503 1.49884
28400 60.1715 132.284 55.8389 0.0141503 1.51831
28600 60.1715 132.297 55.8389 0.0142503 1.51174
28800 60.1715 132.31 55.8389 0.0143503 1.54887
29000 60.1715 132.323 55.8389 0.0144503 1.54893
29200 60.1715 132.337 55.8389 0.0145503 1.55071
29400 60.1715 132.35 55.8389 0.0146503 1.59346
29600 60.1715 132.363 55.8389 0.0147503 1.58333
29800 60.1715 132.376 55.8389 0.0148503 1.59452
30000 60.1715 132.389 55.8389 0.0149503 1.60434
30200 60.1715 132.402 55.8389 0.0150503 1.61319
30400 60.1715 132.415 55.8389 0.0151503 1.63108
30600 60.1715 132.428 55.8389 0.0152503 1.63795
30800 60.1715 132.441 55.8389 0.0153503 1.65418
31000 60.1715 132.454 55.8389 0.0154503 1.66033
31200 60.1715 132.467 55.8389 0.0155503 1.67942
31400 60.1715 132.48 55.8389 0.0156503 1.67089
31600 60.1715 132.493 55.8389 0.0157503 1.70152
31800 60.1715 132.506 55.8389 0.0158503 1.72883
32000 60.1715 132.519 55.8389 0.0159503 1.69941
32200 60.1715 132.532 55.8389 0.0160503 1.732
32400 60.1715 132.545 55.8389 0.0161503 1.75629
32600 60.1715 132.558 55.8389 0.0162503 1.73496
32800 60.1715 132.571 55.8389 0.0163503 1.75492
33000 60.1715 132.584 55.8389 0.0164503 1.77931
33200 60.1715 132.597 55.8389 0.0165503 1.79404
33400 60.1715 132.61 55.8389 0.0166503 1.78899
33600 60.1715 132.623 55.8389 0.0167503 1.81999
33800 60.1715 132.637 55.8389 0.0168503 1.80977
34000 60.1715 132.65 55.8389 0.0169503 1.83248
34200 60.1715 132.663 55.8389 0.0170503 1.83716
34400 60.1715 132.676 55.8389 0.0171503 1.83844
34600 60.1715 132.689 55.8389 0.0172503 1.85567
34800 60.1715 132.702 55.8389 0.0173503 1.8813
35000 60.1715 132.715 55.8389 0.0174503 1.89864
35200 60.1715 132.728 55.8389 0.0175503 1.89283
35400 60.1715 132.741 55.8389 0.0176503 1.90862
35600 60.1715 132.754 55.8389 0.0177503 1.91583
35800 60.1715 132.767 55.8389 0.0178503 1.92418
36000 60.1715 132.78 55.8389 0.0179503 1.92742
36200 60.1715 132.793 55.8389 0.0180503 1.96517
36400 60.1715 132.806 55.8389 0.0181503 1.9554
36600 60.1715 132.819 55.8389 0.0182503 1.98628
36800 60.1715 132.832 55.8389 0.0183503 1.9773
37000 60.1715 132.845 55.8389 0.0184503 1.99805
37200 60.1715 132.858 55.8389 0.0185503 2.00293
37400 60.1715 132.871 55.8389 0.0186503 2.03067
37600 60.1715 132.884 55.8389 0.0187503 2.03924
37800 60.1715 132.897 55.8389 0.0188503 2.02354
38000 60.1715 132.91 55.8389 0.0189503 2.03343
38200 60.1715 132.923 55.8389 0.0190503 2.09971
38400 60.1715 132.937 55.8389 0.0191503 2.04952
38600 60.1715 132.95 55.8389 0.0192503 2.09564
38800 60.1715 132.963 55.8389 0.0193503 2.08191
39000 60.1715 132.976 55.8389 0.0194503 2.13685
39200 60.1715 132.989 55.8389 0.0195503 2.09491
39400 60.1715 133.002 55.8389 0.0196503 2.14402
39600 60.1715 133.015 55.8389 0.0197503 2.14131
39800 60.1715 133.028 55.8389 0.0198503 2.13121
40000 60.1715 133.041 55.8389 0.0199503 2.16109
40200 60.1715 133.054 55.8389 0.0200503 2.18951
40400 60.1715 133.067 55.8389 0.0201503 2.16973
40600 60.1715 133.08 55.8389 0.0202503 2.21579
40800 60.1715 133.093 55.8389 0.0203503 2.20866
41000 60.1715 133.106 55.8389 0.0204503 2.2423
41200 60.1715 133.119 55.8389 0.0205503 2.21087
41400 60.1715 133.132 55.8389 0.0206503 2.26073
41600 60.1715 133.145 55.8389 0.0207503 2.27602
41800 60.1715 133.158 55.8389 0.0208503 2.24905
42000 60.1715 133.171 55.8389 0.0209503 2.29559
42200 60.1715 133.184 55.8389 0.0210503 2.27878
42400 60.1715 133.197 55.8389 0.0211503 2.31994
42600 60.1715 133.21 55.8389 0.0212503 2.32411
42800 60.1715 133.223 55.8389 0.0213503 2.32604
43000 60.1715 133.237 55.8389 0.0214503 2.34635
43200 60.1715 133.25 55.8389 0.0215503 2.33838
43400 60.1715 133.263 55.8389 0.0216503 2.36912
43600 60.1715 133.276 55.8389 0.0217503 2.37695
43800 60.1715 133.289 55.8389 0.0218503 2.39885
44000 60.1715 133.302 55.8389 0.0219503 2.38259
44200 60.1715 133.315 55.8389 0.0220503 2.42781
44400 60.1715 133.328 55.8389 0.0221503 2.41252
44600 60.1715 133.341 55.8389 0.0222503 2.43248
44800 60.1715 133.354 55.8389 0.0223503 2.45806
45000 60.1715 133.367 55.8389 0.0224503 2.45484
45200 60.1715 133.38 55.8389 0.0225503 2.46675
45400 60.1715 133.393 55.8389 0.0226503 2.46082
45600 60.1715 133.406 55.8389 0.0227503 2.48786
45800 60.1715 133.419 55.8389 0.0228503 2.51281
46000 60.1715 133.432 55.8389 0.0229503 2.49748
46200 60.1715 133.445 55.8389 0.0230503 2.51628
46400 60.1715 133.458 55.8389 0.0231503 2.55231
46600 60.1715 133.471 55.8389 0.0232503 2.5486
46800 60.1715 133.484 55.8389 0.0233503 2.55843
47000 60.1715 133.497 55.8389 0.0234503 2.56248
47200 60.1715 133.51 55.8389 0.0235503 2.57232
47400 60.1715 133.523 55.8389 0.0236503 2.60553
47600 60.1715 133.537 55.8389 0.0237503 2.60391
47800 60.1715 133.55 55.8389 0.0238503 2.6031
48000 60.1715 133.563 55.8389 0.0239503 2.6274
48200 60.1715 133.576 55.8389 0.0240503 2.63944
48400 60.1715 133.589 55.8389 0.0241503 2.66558
48600 60.1715 133.602 55.8389 0.0242503 2.64195
48800 60.1715 133.615 55.8389 0.0243503 2.67694
49000 60.1715 133.628 55.8389 0.0244503 2.68539
49200 60.1715 133.641 55.8389 0.0245503 2.69437
49400 60.1715 133.654 55.8389 0.0246503 2.70226
49600 60.1715 133.667 55.8389 0.0247503 2.73196
49800 60.1715 133.68 55.8389 0.0248503 2.72784
50000 60.1715 133.693 55.8389 0.0249503 2.74501
50200 60.1715 133.706 55.8389 0.0250503 2.74923
50400 60.1715 133.719 55.8389 0.0251503 2.77441
50600 60.1715 133.732 55.8389 0.0252503 2.78473
50800 60.1715 133.745 55.8389 0.0253503 2.78241
51000 60.1715 133.758 55.8389 0.0254503 2.80227
51200 60.1715 133.771 55.8389 0.0255503 2.81294
51400 60.1715 133.784 55.8389 0.0256503 2.82614
51600 60.1715 133.797 55.8389 0.0257503 2.83069
51800 60.1715 133.81 55.8389 0.0258503 2.8616
52000 60.1715 133.824 55.8389 0.0259503 2.86299
52200 60.1715 133.837 55.8389 0.0260503 2.86669
52400 60.1715 133.85 55.8389 0.0261503 2.88856
52600 60.1715 133.863 55.8389 0.0262503 2.89851
52800 60.1715 133.876 55.8389 0.0263503 2.91359
53000 60.1715 133.889 55.8389 0.0264503 2.93151
53200 60.1715 133.902 55.8389 0.0265503 2.94506
53400 60.1715 133.915 55.8389 0.0266503 2.92616
53600 60.1715 133.928 55.8389 0.0267503 2.95348
53800 60.1715 133.941 55.8389 0.0268503 2.98676
54000 60.1715 133.954 55.8389 0.0269503 2.96014
54200 60.1715 133.967 55.8389 0.0270503 2.99297
54400 60.1715 133.98 55.8389 0.0271503 3.00703
54600 60.1715 133.993 55.8389 0.0272503 3.00382
54800 60.1715 134.006 55.8389 0.0273503 3.03398
55000 60.1715 134.019 55.8389 0.0274503 3.01737
55200 60.1715 134.032 55.8389 0.0275503 3.04754
55400 60.1715 134.045 55.8389 0.0276503 3.07716
55600 60.1715 134.058 55.8389 0.0277503 3.07402
55800 60.1715 134.071 55.8389 0.0278503 3.07706
56000 60.1715 134.084 55.8389 0.0279503 3.10785
56200 60.1715 134.097 55.8389 0.0280503 3.10845
56400 60.1715 134.11 55.8389 0.0281503 3.10931
56600 60.1715 134.124 55.8389 0.0282503 3.14338
56800 60.1715 134.137 55.8389 0.0283503 3.13127
57000 60.1715 134.15 55.8389 0.0284503 3.157
57200 60.1715 134.163 55.8389 0.0285503 3.1712
57400 60.1715 134.176 55.8389 0.0286503 3.17805
57600 60.1715 134.189 55.8389 0.0287503 3.1801
57800 60.1715 134.202 55.8389 0.0288503 3.20911
58000 60.1715 134.215 55.8389 0.0289503 3.22326
58200 60.1715 134.228 55.8389 0.0290503 3.2238
58400 60.1715 134.241 55.8389 0.0291503 3.22165
58600 60.1715 134.254 55.8389 0.0292503 3.27236
58800 60.1715 134.267 55.8389 0.0293503 3.2529
59000 60.1715 134.28 55.8389 0.0294503 3.2712
59200 60.1715 134.293 55.8389 0.0295503 3.28152
59400 60.1715 134.306 55.8389 0.0296503 3.32832
59600 60.1715 134.319 55.8389 0.0297503 3.28323
59800 60.1715 134.332 55.8389 0.0298503 3.34519
60000 60.1715 134.345 55.8389 0.0299503 3.32002
60200 60.1715 134.358 55.8389 0.0300503 3.33525
60400 60.1715 134.371 55.8389 0.0301503 3.36398
60600 60.1715 134.384 55.8389 0.0302503 3.38974
60800 60.1715 134.397 55.8389 0.0303503 3.35249
61000 60.1715 134.41 55.8389 0.0304503 3.40731
61200 60.1715 134.424 55.8389 0.0305503 3.41405
61400 60.1715 134.437 55.8389 0.0306503 3.4029
61600 60.1715 134.45 55.8389 0.0307503 3.43198
61800 60.1715 134.463 55.8389 0.0308503 3.43682
62000 60.1715 134.476 55.8389 0.0309503 3.45908
62200 60.1715 134.489 55.8389 0.0310503 3.46357
62400 60.1715 134.502 55.8389 0.0311503 3.46898
62600 60.1715 134.515 55.8389 0.0312503 3.48861
62800 60.1715 134.528 55.8389 0.0313503 3.51532
63000 60.1715 134.541 55.8389 0.0314503 3.49551
63200 60.1715 134.554 55.8389 0.0315503 3.52438
63400 60.1715 134.567 55.8389 0.0316503 3.55181
63600 60.1715 134.58 55.8389 0.0317503 3.53472
63800 60.1715 134.593 55.8389 0.0318503 3.58038
64000 60.1715 134.606 55.8389 0.0319503 3.57776
64200 60.1715 134.619 55.8389 0.0320503 3.57487
64400 60.1715 134.632 55.8389 0.0321503 3.5882
64600 60.1715 134.645 55.8389 0.0322503 3.63924
64800 60.1715 134.658 55.8389 0.0323503 3.60702
65000 60.1715 134.671 55.8389 0.0324503 3.63185
65200 60.1715 134.684 55.8389 0.0325503 3.65053
65400 60.1715 134.697 55.8389 0.0326503 3.65869
65600 60.1715 134.71 55.8389 0.0327503 3.66639
65800 60.1715 134.724 55.8389 0.0328503 3.68613
66000 60.1715 134.737 55.8389 0.0329503 3.69904
66200 60.1715 134.75 55.8389 0.0330503 3.6968
66400 60.1715 134.763 55.8389 0.0331503 3.73486
66600 60.1715 134.776 55.8389 0.0332503 3.71808
66800 60.1715 134.789 55.8389 0.0333503 3.74392
67000 60.1715 134.802 55.8389 0.0334503 3.75853
67200 60.1715 134.815 55.8389 0.0335503 3.78046
67400 60.1715 134.828 55.8389 0.0336503 3.76943
67600 60.1715 134.841 55.8389 0.0337503 3.80573
67800 60.1715 134.854 55.8389 0.0338503 3.79694
68000 60.1715 134.867 55.8389 0.0339503 3.83486
68200 60.1715 134.88 55.8389 0.0340503 3.81597
68400 60.1715 134.893 55.8389 0.0341503 3.84011
68600 60.1715 134.906 55.8389 0.0342503 3.8874
68800 60.1715 134.919 55.8389 0.0343503 3.8222
69000 60.1715 134.932 55.8389 0.0344503 3.88919
69200 60.1715 134.945 55.8389 0.0345503 3.88393
69400 60.1715 134.958 55.8389 0.0346503 3.90366
69600 60.1715 134.971 55.8389 0.0347503 3.92043
69800 60.1715 134.984 55.8389 0.0348503 3.91169
70000 60.1715 134.997 55.8389 0.0349503 3.95077
70200 60.1715 135.01 55.8389 0.0350503 3.9555
70400 60.1715 135.024 55.8389 0.0351503 3.95438
70600 60.1715 135.037 55.8389 0.0352503 3.98229
70800 60.1715 135.05 55.8389 0.0353503 3.98726
71000 60.1715 135.063 55.8389 0.0354503 4.00396
71200 60.1715 135.076 55.8389 0.0355503 4.02404
71400 60.1715 135.089 55.8389 0.0356503 4.01566
71600 60.1715 135.102 55.8389 0.0357503 4.02719
71800 60.1715 135.115 55.8389 0.0358503 4.05126
72000 60.1715 135.128 55.8389 0.0359503 4.06718
72200 60.1715 135.141 55.8389 0.0360503 4.07872
72400 60.1715 135.154 55.8389 0.0361503 4.08979
72600 60.1715 135.167 55.8389 0.0362503 4.11193
72800 60.1715 135.18 55.8389 0.0363503 4.10418
73000 60.1715 135.193 55.8389 0.0364503 4.12492
73200 60.1715 135.206 55.8389 0.0365503 4.13263
73400 60.1715 135.219 55.8389 0.0366503 4.14938
73600 60.1715 135.232 55.8389 0.0367503 4.15633
73800 60.1715 135.245 55.8389 0.0368503 4.17578
74000 60.1715 135.258 55.8389 0.0369503 4.18597
74200 60.1715 135.271 55.8389 0.0370503 4.19389
74400 60.1715 135.284 55.8389 0.0371503 4.2222
74600 60.1715 135.297 55.8389 0.0372503 4.21252
74800 60.1715 135.311 55.8389 0.0373503 4.24283
75000 60.1715 135.324 55.8389 0.0374503 4.2461
75200 60.1715 135.337 55.8389 0.0375503 4.25672
75400 60.1715 135.35 55.8389 0.0376503 4.27031
75600 60.1715 135.363 55.8389 0.0377503 4.27366
75800 60.1715 135.376 55.8389 0.0378503 4.31023
76000 60.1715 135.389 55.8389 0.0379503 4.29223
76200 60.1715 135.402 55.8389 0.0380503 4.32538
76400 60.1715 135.415 55.8389 0.0381503 4.32661
76600 60.1715 135.428 55.8389 0.0382503 4.36094
76800 60.1715 135.441 55.8389 0.0383503 4.37336
77000 60.1715 135.454 55.8389 0.0384503 4.34036
77200 60.1715 135.467 55.8389 0.0385503 4.41163
77400 60.1715 135.48 55.8389 0.0386503 4.39614
77600 60.1715 135.493 55.8389 0.0387503 4.3931
77800 60.1715 135.506 55.8389 0.0388503 4.42562
78000 60.1715 135.519 55.8389 0.0389503 4.43216
78200 60.1715 135.532 55.8389 0.0390503 4.44988
78400 60.1715 135.545 55.8389 0.0391503 4.46865
78600 60.1715 135.558 55.8389 0.0392503 4.4569
78800 60.1715 135.571 55.8389 0.0393503 4.49466
79000 60.1715 135.584 55.8389 0.0394503 4.4839
79200 60.1715 135.597 55.8389 0.0395503 4.52795
79400 60.1715 135.611 55.8389 0.0396503 4.51052
79600 60.1715 135.624 55.8389 0.0397503 4.53697
79800 60.1715 135.637 55.8389 0.0398503 4.54185
80000 60.1715 135.65 55.8389 0.0399503 4.55385
80200 60.1715 135.663 55.8389 0.0400503 4.57761
80400 60.1715 135.676 55.8389 0.0401503 4.57389
80600 60.1715 135.689 55.8389 0.0402503 4.59846
80800 60.1715 135.702 55.8389 0.0403503 4.62432
81000 60.1715 135.715 55.8389 0.0404503 4.62645
81200 60.1715 135.728 55.8389 0.0405503 4.62831
81400 60.1715 135.741 55.8389 0.0406503 4.6422
81600 60.1715 135.754 55.8389 0.0407503 4.65668
81800 60.1715 135.767 55.8389 0.0408503 4.67776
82000 60.1715 135.78 55.8389 0.0409503 4.68824
82200 60.1715 135.793 55.8389 0.0410503 4.69319
82400 60.1715 135.806 55.8389 0.0411503 4.71055
82600 60.1715 135.819 55.8389 0.0412503 4.72572
82800 60.1715 135.832 55.8389 0.0413503 4.71777
83000 60.1715 135.845 55.8389 0.0414503 4.76803
83200 60.1715 135.858 55.8389 0.0415503 4.72893
83400 60.1715 135.871 55.8389 0.0416503 4.80268
83600 60.1715 135.884 55.8389 0.0417503 4.76116
83800 60.1715 135.897 55.8389 0.0418503 4.80431
84000 60.1715 135.911 55.8389 0.0419503 4.82927
84200 60.1715 135.924 55.8389 0.0420503 4.79901
84400 60.1715 135.937 55.8389 0.0421503 4.83474
84600 60.1715 135.95 55.8389 0.0422503 4.83643
84800 60.1715 135.963 55.8389 0.0423503 4.87017
85000 60.1715 135.976 55.8389 0.0424503 4.86019
85200 60.1715 135.989 55.8389 0.0425503 4.88188
85400 60.1715 136.002 55.8389 0.0426503 4.92225
85600 60.1715 136.015 55.8389 0.0427503 4.90252
85800 60.1715 136.028 55.8389 0.0428503 4.91264
86000 60.1715 136.041 55.8389 0.0429503 4.95419
86200 60.1715 136.054 55.8389 0.0430503 4.94998
86400 60.1715 136.067 55.8389 0.0431503 4.94939
86600 60.1715 136.08 55.8389 0.0432503 4.98924
86800 60.1715 136.093 55.8389 0.0433503 4.98454
87000 60.1715 136.106 55.8389 0.0434503 4.99929
87200 60.1715 136.119 55.8389 0.0435503 5.00661
87400 60.1715 136.132 55.8389 0.0436503 5.03544
87600 60.1715 136.145 55.8389 0.0437503 5.0453
87800 60.1715 136.158 55.8389 0.0438503 5.05423
88000 60.1715 136.171 55.8389 0.0439503 5.06709
88200 60.1715 136.184 55.8389 0.0440503 5.07556
88400 60.1715 136.197 55.8389 0.0441503 5.09713
88600 60.1715 136.211 55.8389 0.0442503 5.09148
88800 60.1715 136.224 55.8389 0.0443503 5.11491
89000 60.1715 136.237 55.8389 0.0444503 5.1375
89200 60.1715 136.25 55.8389 0.0445503 5.13702
89400 60.1715 136.263 55.8389 0.0446503 5.1508
89600 60.1715 136.276 55.8389 0.0447503 5.16238
89800 60.1715 136.289 55.8389 0.0448503 5.18418
90000 60.1715 136.302 55.8389 0.0449503 5.19681
90200 60.1715 136.315 55.8389 0.0450503 5.20994
90400 60.1715 136.328 55.8389 0.0451503 5.21669
90600 60.1715 136.341 55.8389 0.0452503 5.23244
90800 60.1715 136.354 55.8389 0.0453503 5.25613
91000 60.1715 136.367 55.8389 0.0454503 5.24916
91200 60.1715 136.38 55.8389 0.0455503 5.25889
91400 60.1715 136.393 55.8389 0.0456503 5.28419
91600 60.1715 136.406 55.8389 0.0457503 5.2878
91800 60.1715 136.419 55.8389 0.0458503 5.30359
92000 60.1715 136.432 55.8389 0.0459503 5.32392
92200 60.1715 136.445 55.8389 0.0460503 5.32944
92400 60.1715 136.458 55.8389 0.0461503 5.3392
92600 60.1715 136.471 55.8389 0.0462503 5.35886
92800 60.1715 136.484 55.8389 0.0463503 5.36181
93000 60.1715 136.497 55.8389 0.0464503 5.38976
93200 60.1715 136.511 55.8389 0.0465503 5.4058
93400 60.1715 136.524 55.8389 0.0466503 5.38352
93600 60.1715 136.537 55.8389 0.0467503 5.42887
93800 60.1715 136.55 55.8389 0.0468503 5.43813
94000 60.1715 136.563 55.8389 0.0469503 5.42863
94200 60.1715 136.576 55.8389 0.0470503 5.46202
94400 60.1715 136.589 55.8389 0.0471503 5.45838
94600 60.1715 136.602 55.8389 0.0472503 5.49528
94800 60.1715 136.615 55.8389 0.0473503 5.50143
95000 60.1715 136.628 55.8389 0.0474503 5.49734
95200 60.1715 136.641 55.8389 0.0475503 5.51531
95400 60.1715 136.654 55.8389 0.0476503 5.54428
95600 60.1715 136.667 55.8389 0.0477503 5.55395
95800 60.1715 136.68 55.8389 0.0478503 5.5534
96000 60.1715 136.693 55.8389 0.0479503 5.56487
96200 60.1715 136.706 55.8389 0.0480503 5.58903
96400 60.1715 136.719 55.8389 0.0481503 5.58812
96600 60.1715 136.732 55.8389 0.0482503 5.61409
96800 60.1715 136.745 55.8389 0.0483503 5.61384
97000 60.1715 136.758 55.8389 0.0484503 5.6309
97200 60.1715 136.771 55.8389 0.0485503 5.63919
97400 60.1715 136.784 55.8389 0.0486503 5.65144
97600 60.1715 136.798 55.8389 0.0487503 5.65835
97800 60.1715 136.811 55.8389 0.0488503 5.67501
98000 60.1715 136.824 55.8389 0.0489503 5.68373
98200 60.1715 136.837 55.8389 0.0490503 5.71084
98400 60.1715 136.85 55.8389 0.0491503 5.71952
98600 60.1715 136.863 55.8389 0.0492503 5.73749
98800 60.1715 136.876 55.8389 0.0493503 5.75068
99000 60.1715 136.889 55.8389 0.0494503 5.73026
99200 60.1715 136.902 55.8389 0.0495503 5.77731
99400 60.1715 136.915 55.8389 0.0496503 5.79337
