# Time-averaged data for fix Re_Primary
Step Lx Ly Lz StrainY StressYY
11000 60.2689 130.922 55.7864 0.00545025 0.604823
11200 60.2689 130.935 55.7864 0.00555025 0.639809
11400 60.2689 130.948 55.7864 0.00565025 0.650469
11600 60.2689 130.961 55.7864 0.00575025 0.652825
11800 60.2689 130.974 55.7864 0.00585025 0.659957
12000 60.2689 130.987 55.7864 0.00595025 0.68715
12200 60.2689 131 55.7864 0.00605025 0.703294
12400 60.2689 131.013 55.7864 0.00615025 0.658625
12600 60.2689 131.026 55.7864 0.00625025 0.712428
12800 60.2689 131.039 55.7864 0.00635025 0.714229
13000 60.2689 131.052 55.7864 0.00645025 0.742973
13200 60.2689 131.065 55.7864 0.00655025 0.750114
13400 60.2689 131.078 55.7864 0.00665025 0.736887
13600 60.2689 131.091 55.7864 0.00675025 0.786376
13800 60.2689 131.104 55.7864 0.00685025 0.768036
14000 60.2689 131.117 55.7864 0.00695025 0.793485
14200 60.2689 131.13 55.7864 0.00705025 0.761992
14400 60.2689 131.143 55.7864 0.00715025 0.820982
14600 60.2689 131.156 55.7864 0.00725025 0.807784
14800 60.2689 131.169 55.7864 0.00735025 0.835273
15000 60.2689 131.182 55.7864 0.00745025 0.83161
15200 60.2689 131.195 55.7864 0.00755025 0.839411
15400 60.2689 131.208 55.7864 0.00765025 0.873569
15600 60.2689 131.221 55.7864 0.00775025 0.850481
15800 60.2689 131.234 55.7864 0.00785025 0.874817
16000 60.2689 131.248 55.7864 0.00795025 0.893102
16200 60.2689 131.261 55.7864 0.00805025 0.900405
16400 60.2689 131.274 55.7864 0.00815025 0.913507
16600 60.2689 131.287 55.7864 0.00825025 0.923505
16800 60.2689 131.3 55.7864 0.00835025 0.925104
17000 60.2689 131.313 55.7864 0.00845025 0.948955
17200 60.2689 131.326 55.7864 0.00855025 0.951257
17400 60.2689 131.339 55.7864 0.00865025 0.970159
17600 60.2689 131.352 55.7864 0.00875025 0.98889
17800 60.2689 131.365 55.7864 0.00885025 0.983703
18000 60.2689 131.378 55.7864 0.00895025 0.996533
18200 60.2689 131.391 55.7864 0.00905025 0.999989
18400 60.2689 131.404 55.7864 0.00915025 1.01799
18600 60.2689 131.417 55.7864 0.00925025 1.04155
18800 60.2689 131.43 55.7864 0.00935025 1.02605
19000 60.2689 131.443 55.7864 0.00945025 1.07687
19200 60.2689 131.456 55.7864 0.00955025 1.04983
19400 60.2689 131.469 55.7864 0.00965025 1.08999
19600 60.2689 131.482 55.7864 0.00975025 1.06772
19800 60.2689 131.495 55.7864 0.00985025 1.09124
20000 60.2689 131.508 55.7864 0.00995025 1.11678
20200 60.2689 131.521 55.7864 0.0100502 1.09098
20400 60.2689 131.534 55.7864 0.0101502 1.14727
20600 60.2689 131.547 55.7864 0.0102502 1.12518
20800 60.2689 131.56 55.7864 0.0103502 1.12474
21000 60.2689 131.573 55.7864 0.0104502 1.17408
21200 60.2689 131.586 55.7864 0.0105502 1.16671
21400 60.2689 131.599 55.7864 0.0106502 1.16279
21600 60.2689 131.612 55.7864 0.0107502 1.19588
21800 60.2689 131.625 55.7864 0.0108502 1.18989
22000 60.2689 131.638 55.7864 0.0109502 1.19118
22200 60.2689 131.651 55.7864 0.0110502 1.25206
22400 60.2689 131.664 55.7864 0.0111502 1.21132
22600 60.2689 131.677 55.7864 0.0112502 1.23457
22800 60.2689 131.69 55.7864 0.0113502 1.26482
23000 60.2689 131.703 55.7864 0.0114502 1.25758
23200 60.2689 131.716 55.7864 0.0115502 1.27917
23400 60.2689 131.729 55.7864 0.0116502 1.27512
23600 60.2689 131.742 55.7864 0.0117502 1.31846
23800 60.2689 131.755 55.7864 0.0118502 1.29223
24000 60.2689 131.768 55.7864 0.0119502 1.30683
24200 60.2689 131.781 55.7864 0.0120502 1.33821
24400 60.2689 131.794 55.7864 0.0121502 1.34897
24600 60.2689 131.807 55.7864 0.0122502 1.3358
24800 60.2689 131.82 55.7864 0.0123502 1.36579
25000 60.2689 131.833 55.7864 0.0124502 1.36856
25200 60.2689 131.846 55.7864 0.0125502 1.40048
25400 60.2689 131.86 55.7864 0.0126502 1.37553
25600 60.2689 131.873 55.7864 0.0127502 1.42649
25800 60.2689 131.886 55.7864 0.0128502 1.41737
26000 60.2689 131.899 55.7864 0.0129502 1.41871
26200 60.2689 131.912 55.7864 0.0130502 1.44614
26400 60.2689 131.925 55.7864 0.0131502 1.4263
26600 60.2689 131.938 55.7864 0.0132502 1.46036
26800 60.2689 131.951 55.7864 0.0133502 1.45879
27000 60.2689 131.964 55.7864 0.0134502 1.5094
27200 60.2689 131.977 55.7864 0.0135502 1.46788
27400 60.2689 131.99 55.7864 0.0136502 1.5292
27600 60.2689 132.003 55.7864 0.0137502 1.50858
27800 60.2689 132.016 55.7864 0.0138502 1.52934
28000 60.2689 132.029 55.7864 0.0139502 1.5545
28200 60.2689 132.042 55.7864 0.0140502 1.54303
28400 60.2689 132.055 55.7864 0.0141502 1.5785
28600 60.2689 132.068 55.7864 0.0142502 1.56891
28800 60.2689 132.081 55.7864 0.0143502 1.57057
29000 60.2689 132.094 55.7864 0.0144502 1.6148
29200 60.2689 132.107 55.7864 0.0145502 1.6069
29400 60.2689 132.12 55.7864 0.0146502 1.61697
29600 60.2689 132.133 55.7864 0.0147502 1.62625
29800 60.2689 132.146 55.7864 0.0148502 1.63
30000 60.2689 132.159 55.7864 0.0149502 1.64799
30200 60.2689 132.172 55.7864 0.0150502 1.63541
30400 60.2689 132.185 55.7864 0.0151502 1.70593
30600 60.2689 132.198 55.7864 0.0152502 1.66529
30800 60.2689 132.211 55.7864 0.0153502 1.66495
31000 60.2689 132.224 55.7864 0.0154502 1.71651
31200 60.2689 132.237 55.7864 0.0155502 1.70201
31400 60.2689 132.25 55.7864 0.0156502 1.72672
31600 60.2689 132.263 55.7864 0.0157502 1.73583
31800 60.2689 132.276 55.7864 0.0158502 1.73781
32000 60.2689 132.289 55.7864 0.0159502 1.76254
32200 60.2689 132.302 55.7864 0.0160502 1.77923
32400 60.2689 132.315 55.7864 0.0161502 1.7574
32600 60.2689 132.328 55.7864 0.0162502 1.80048
32800 60.2689 132.341 55.7864 0.0163502 1.81199
33000 60.2689 132.354 55.7864 0.0164502 1.79223
33200 60.2689 132.367 55.7864 0.0165502 1.8164
33400 60.2689 132.38 55.7864 0.0166502 1.85437
33600 60.2689 132.393 55.7864 0.0167502 1.84126
33800 60.2689 132.406 55.7864 0.0168502 1.85976
34000 60.2689 132.419 55.7864 0.0169502 1.85834
34200 60.2689 132.432 55.7864 0.0170502 1.89134
34400 60.2689 132.445 55.7864 0.0171502 1.8717
34600 60.2689 132.458 55.7864 0.0172502 1.91269
34800 60.2689 132.472 55.7864 0.0173502 1.90326
35000 60.2689 132.485 55.7864 0.0174502 1.92193
35200 60.2689 132.498 55.7864 0.0175502 1.94952
35400 60.2689 132.511 55.7864 0.0176502 1.95325
35600 60.2689 132.524 55.7864 0.0177502 1.94436
35800 60.2689 132.537 55.7864 0.0178502 1.94336
36000 60.2689 132.55 55.7864 0.0179502 1.97361
36200 60.2689 132.563 55.7864 0.0180502 2.02591
36400 60.2689 132.576 55.7864 0.0181502 1.994
36600 60.2689 132.589 55.7864 0.0182502 2.00473
36800 60.2689 132.602 55.7864 0.0183502 2.02198
37000 60.2689 132.615 55.7864 0.0184502 2.03815
37200 60.2689 132.628 55.7864 0.0185502 2.03251
37400 60.2689 132.641 55.7864 0.0186502 2.07508
37600 60.2689 132.654 55.7864 0.0187502 2.0476
37800 60.2689 132.667 55.7864 0.0188502 2.10448
38000 60.2689 132.68 55.7864 0.0189502 2.07488
38200 60.2689 132.693 55.7864 0.0190502 2.10685
38400 60.2689 132.706 55.7864 0.0191502 2.11205
38600 60.2689 132.719 55.7864 0.0192502 2.11822
38800 60.2689 132.732 55.7864 0.0193502 2.14342
39000 60.2689 132.745 55.7864 0.0194502 2.15413
39200 60.2689 132.758 55.7864 0.0195502 2.14787
39400 60.2689 132.771 55.7864 0.0196502 2.16752
39600 60.2689 132.784 55.7864 0.0197502 2.18901
39800 60.2689 132.797 55.7864 0.0198502 2.19632
40000 60.2689 132.81 55.7864 0.0199502 2.19214
40200 60.2689 132.823 55.7864 0.0200502 2.23254
40400 60.2689 132.836 55.7864 0.0201502 2.21766
40600 60.2689 132.849 55.7864 0.0202502 2.22759
40800 60.2689 132.862 55.7864 0.0203502 2.24127
41000 60.2689 132.875 55.7864 0.0204502 2.26211
41200 60.2689 132.888 55.7864 0.0205502 2.26551
41400 60.2689 132.901 55.7864 0.0206502 2.28632
41600 60.2689 132.914 55.7864 0.0207502 2.30405
41800 60.2689 132.927 55.7864 0.0208502 2.29937
42000 60.2689 132.94 55.7864 0.0209502 2.30293
42200 60.2689 132.953 55.7864 0.0210502 2.34397
42400 60.2689 132.966 55.7864 0.0211502 2.3429
42600 60.2689 132.979 55.7864 0.0212502 2.34692
42800 60.2689 132.992 55.7864 0.0213502 2.3724
43000 60.2689 133.005 55.7864 0.0214502 2.37185
43200 60.2689 133.018 55.7864 0.0215502 2.39559
43400 60.2689 133.031 55.7864 0.0216502 2.39511
43600 60.2689 133.044 55.7864 0.0217502 2.40056
43800 60.2689 133.057 55.7864 0.0218502 2.41261
44000 60.2689 133.07 55.7864 0.0219502 2.43357
44200 60.2689 133.084 55.7864 0.0220502 2.44427
44400 60.2689 133.097 55.7864 0.0221502 2.47427
44600 60.2689 133.11 55.7864 0.0222502 2.44762
44800 60.2689 133.123 55.7864 0.0223502 2.46923
45000 60.2689 133.136 55.7864 0.0224502 2.49959
45200 60.2689 133.149 55.7864 0.0225502 2.49046
45400 60.2689 133.162 55.7864 0.0226502 2.515
45600 60.2689 133.175 55.7864 0.0227502 2.52615
45800 60.2689 133.188 55.7864 0.0228502 2.54033
46000 60.2689 133.201 55.7864 0.0229502 2.53082
46200 60.2689 133.214 55.7864 0.0230502 2.57052
46400 60.2689 133.227 55.7864 0.0231502 2.5443
46600 60.2689 133.24 55.7864 0.0232502 2.59979
46800 60.2689 133.253 55.7864 0.0233502 2.59202
47000 60.2689 133.266 55.7864 0.0234502 2.59856
47200 60.2689 133.279 55.7864 0.0235502 2.61612
47400 60.2689 133.292 55.7864 0.0236502 2.63326
47600 60.2689 133.305 55.7864 0.0237502 2.63602
47800 60.2689 133.318 55.7864 0.0238502 2.64333
48000 60.2689 133.331 55.7864 0.0239502 2.68178
48200 60.2689 133.344 55.7864 0.0240502 2.66248
48400 60.2689 133.357 55.7864 0.0241502 2.67435
48600 60.2689 133.37 55.7864 0.0242502 2.69974
48800 60.2689 133.383 55.7864 0.0243502 2.70967
49000 60.2689 133.396 55.7864 0.0244502 2.72236
49200 60.2689 133.409 55.7864 0.0245502 2.7259
49400 60.2689 133.422 55.7864 0.0246502 2.74269
49600 60.2689 133.435 55.7864 0.0247502 2.76629
49800 60.2689 133.448 55.7864 0.0248502 2.75824
50000 60.2689 133.461 55.7864 0.0249502 2.7604
50200 60.2689 133.474 55.7864 0.0250502 2.82326
50400 60.2689 133.487 55.7864 0.0251502 2.77723
50600 60.2689 133.5 55.7864 0.0252502 2.79969
50800 60.2689 133.513 55.7864 0.0253502 2.8183
51000 60.2689 133.526 55.7864 0.0254502 2.8431
51200 60.2689 133.539 55.7864 0.0255502 2.84601
51400 60.2689 133.552 55.7864 0.0256502 2.83788
51600 60.2689 133.565 55.7864 0.0257502 2.86554
51800 60.2689 133.578 55.7864 0.0258502 2.88497
52000 60.2689 133.591 55.7864 0.0259502 2.89258
52200 60.2689 133.604 55.7864 0.0260502 2.90907
52400 60.2689 133.617 55.7864 0.0261502 2.90093
52600 60.2689 133.63 55.7864 0.0262502 2.92723
52800 60.2689 133.643 55.7864 0.0263502 2.94499
53000 60.2689 133.656 55.7864 0.0264502 2.96937
53200 60.2689 133.669 55.7864 0.0265502 2.95615
53400 60.2689 133.682 55.7864 0.0266502 2.96332
53600 60.2689 133.696 55.7864 0.0267502 2.97688
53800 60.2689 133.709 55.7864 0.0268502 3.01284
54000 60.2689 133.722 55.7864 0.0269502 2.99852
54200 60.2689 133.735 55.7864 0.0270502 3.00315
54400 60.2689 133.748 55.7864 0.0271502 3.03231
54600 60.2689 133.761 55.7864 0.0272502 3.05433
54800 60.2689 133.774 55.7864 0.0273502 3.07063
55000 60.2689 133.787 55.7864 0.0274502 3.0479
55200 60.2689 133.8 55.7864 0.0275502 3.08583
55400 60.2689 133.813 55.7864 0.0276502 3.10157
55600 60.2689 133.826 55.7864 0.0277502 3.0903
55800 60.2689 133.839 55.7864 0.0278502 3.13073
56000 60.2689 133.852 55.7864 0.0279502 3.10671
56200 60.2689 133.865 55.7864 0.0280502 3.13223
56400 60.2689 133.878 55.7864 0.0281502 3.15935
56600 60.2689 133.891 55.7864 0.0282502 3.15702
56800 60.2689 133.904 55.7864 0.0283502 3.14211
57000 60.2689 133.917 55.7864 0.0284502 3.18514
57200 60.2689 133.93 55.7864 0.0285502 3.1936
57400 60.2689 133.943 55.7864 0.0286502 3.22034
57600 60.2689 133.956 55.7864 0.0287502 3.20975
57800 60.2689 133.969 55.7864 0.0288502 3.20529
58000 60.2689 133.982 55.7864 0.0289502 3.24507
58200 60.2689 133.995 55.7864 0.0290502 3.25334
58400 60.2689 134.008 55.7864 0.0291502 3.23759
58600 60.2689 134.021 55.7864 0.0292502 3.25372
58800 60.2689 134.034 55.7864 0.0293502 3.29667
59000 60.2689 134.047 55.7864 0.0294502 3.26966
59200 60.2689 134.06 55.7864 0.0295502 3.32842
59400 60.2689 134.073 55.7864 0.0296502 3.30233
59600 60.2689 134.086 55.7864 0.0297502 3.33854
59800 60.2689 134.099 55.7864 0.0298502 3.33543
60000 60.2689 134.112 55.7864 0.0299502 3.35826
60200 60.2689 134.125 55.7864 0.0300502 3.35244
60400 60.2689 134.138 55.7864 0.0301502 3.38632
60600 60.2689 134.151 55.7864 0.0302502 3.38952
60800 60.2689 134.164 55.7864 0.0303502 3.39693
61000 60.2689 134.177 55.7864 0.0304502 3.43104
61200 60.2689 134.19 55.7864 0.0305502 3.41177
61400 60.2689 134.203 55.7864 0.0306502 3.44812
61600 60.2689 134.216 55.7864 0.0307502 3.43302
61800 60.2689 134.229 55.7864 0.0308502 3.45291
62000 60.2689 134.242 55.7864 0.0309502 3.48385
62200 60.2689 134.255 55.7864 0.0310502 3.48202
62400 60.2689 134.268 55.7864 0.0311502 3.4934
62600 60.2689 134.281 55.7864 0.0312502 3.50767
62800 60.2689 134.294 55.7864 0.0313502 3.53401
63000 60.2689 134.307 55.7864 0.0314502 3.50883
63200 60.2689 134.321 55.7864 0.0315502 3.55129
63400 60.2689 134.334 55.7864 0.0316502 3.52702
63600 60.2689 134.347 55.7864 0.0317502 3.57334
63800 60.2689 134.36 55.7864 0.0318502 3.59093
64000 60.2689 134.373 55.7864 0.0319502 3.60966
64200 60.2689 134.386 55.7864 0.0320502 3.60499
64400 60.2689 134.399 55.7864 0.0321502 3.59881
64600 60.2689 134.412 55.7864 0.0322502 3.61856
64800 60.2689 134.425 55.7864 0.0323502 3.64542
65000 60.2689 134.438 55.7864 0.0324502 3.63052
65200 60.2689 134.451 55.7864 0.0325502 3.66714
65400 60.2689 134.464 55.7864 0.0326502 3.68524
65600 60.2689 134.477 55.7864 0.0327502 3.67582
65800 60.2689 134.49 55.7864 0.0328502 3.71132
66000 60.2689 134.503 55.7864 0.0329502 3.7013
66200 60.2689 134.516 55.7864 0.0330502 3.72509
66400 60.2689 134.529 55.7864 0.0331502 3.73873
66600 60.2689 134.542 55.7864 0.0332502 3.72646
66800 60.2689 134.555 55.7864 0.0333502 3.76515
67000 60.2689 134.568 55.7864 0.0334502 3.78936
67200 60.2689 134.581 55.7864 0.0335502 3.75967
67400 60.2689 134.594 55.7864 0.0336502 3.78924
67600 60.2689 134.607 55.7864 0.0337502 3.80334
67800 60.2689 134.62 55.7864 0.0338502 3.82631
68000 60.2689 134.633 55.7864 0.0339502 3.82395
68200 60.2689 134.646 55.7864 0.0340502 3.85347
68400 60.2689 134.659 55.7864 0.0341502 3.82962
68600 60.2689 134.672 55.7864 0.0342502 3.8735
68800 60.2689 134.685 55.7864 0.0343502 3.88037
69000 60.2689 134.698 55.7864 0.0344502 3.87582
69200 60.2689 134.711 55.7864 0.0345502 3.90809
69400 60.2689 134.724 55.7864 0.0346502 3.91753
69600 60.2689 134.737 55.7864 0.0347502 3.92226
69800 60.2689 134.75 55.7864 0.0348502 3.93214
70000 60.2689 134.763 55.7864 0.0349502 3.97068
70200 60.2689 134.776 55.7864 0.0350502 3.96075
70400 60.2689 134.789 55.7864 0.0351502 3.97245
70600 60.2689 134.802 55.7864 0.0352502 3.98274
70800 60.2689 134.815 55.7864 0.0353502 4.00562
71000 60.2689 134.828 55.7864 0.0354502 4.02772
71200 60.2689 134.841 55.7864 0.0355502 4.01612
71400 60.2689 134.854 55.7864 0.0356502 4.02534
71600 60.2689 134.867 55.7864 0.0357502 4.05276
71800 60.2689 134.88 55.7864 0.0358502 4.0665
72000 60.2689 134.893 55.7864 0.0359502 4.05777
72200 60.2689 134.906 55.7864 0.0360502 4.08352
72400 60.2689 134.919 55.7864 0.0361502 4.10638
72600 60.2689 134.933 55.7864 0.0362502 4.0968
72800 60.2689 134.946 55.7864 0.0363502 4.13513
73000 60.2689 134.959 55.7864 0.0364502 4.1336
73200 60.2689 134.972 55.7864 0.0365502 4.1503
73400 60.2689 134.985 55.7864 0.0366502 4.14894
73600 60.2689 134.998 55.7864 0.0367502 4.1784
73800 60.2689 135.011 55.7864 0.0368502 4.16833
74000 60.2689 135.024 55.7864 0.0369502 4.20207
74200 60.2689 135.037 55.7864 0.0370502 4.2145
74400 60.2689 135.05 55.7864 0.0371502 4.19679
74600 60.2689 135.063 55.7864 0.0372502 4.23564
74800 60.2689 135.076 55.7864 0.0373502 4.24436
75000 60.2689 135.089 55.7864 0.0374502 4.23741
75200 60.2689 135.102 55.7864 0.0375502 4.26343
75400 60.2689 135.115 55.7864 0.0376502 4.28136
75600 60.2689 135.128 55.7864 0.0377502 4.29073
75800 60.2689 135.141 55.7864 0.0378502 4.29312
76000 60.2689 135.154 55.7864 0.0379502 4.33316
76200 60.2689 135.167 55.7864 0.0380502 4.31107
76400 60.2689 135.18 55.7864 0.0381502 4.32217
76600 60.2689 135.193 55.7864 0.0382502 4.34303
76800 60.2689 135.206 55.7864 0.0383502 4.37092
77000 60.2689 135.219 55.7864 0.0384502 4.3515
77200 60.2689 135.232 55.7864 0.0385502 4.36998
77400 60.2689 135.245 55.7864 0.0386502 4.37417
77600 60.2689 135.258 55.7864 0.0387502 4.41906
77800 60.2689 135.271 55.7864 0.0388502 4.41381
78000 60.2689 135.284 55.7864 0.0389502 4.41263
78200 60.2689 135.297 55.7864 0.0390502 4.4473
78400 60.2689 135.31 55.7864 0.0391502 4.45902
78600 60.2689 135.323 55.7864 0.0392502 4.45741
78800 60.2689 135.336 55.7864 0.0393502 4.4691
79000 60.2689 135.349 55.7864 0.0394502 4.49678
79200 60.2689 135.362 55.7864 0.0395502 4.49156
79400 60.2689 135.375 55.7864 0.0396502 4.49738
79600 60.2689 135.388 55.7864 0.0397502 4.525
79800 60.2689 135.401 55.7864 0.0398502 4.54187
80000 60.2689 135.414 55.7864 0.0399502 4.53852
80200 60.2689 135.427 55.7864 0.0400502 4.55745
80400 60.2689 135.44 55.7864 0.0401502 4.56871
80600 60.2689 135.453 55.7864 0.0402502 4.58227
80800 60.2689 135.466 55.7864 0.0403502 4.60153
81000 60.2689 135.479 55.7864 0.0404502 4.61253
81200 60.2689 135.492 55.7864 0.0405502 4.62226
81400 60.2689 135.505 55.7864 0.0406502 4.62294
81600 60.2689 135.518 55.7864 0.0407502 4.63991
81800 60.2689 135.531 55.7864 0.0408502 4.66414
82000 60.2689 135.545 55.7864 0.0409502 4.67793
82200 60.2689 135.558 55.7864 0.0410502 4.65789
82400 60.2689 135.571 55.7864 0.0411502 4.69914
82600 60.2689 135.584 55.7864 0.0412502 4.70884
82800 60.2689 135.597 55.7864 0.0413502 4.71171
83000 60.2689 135.61 55.7864 0.0414502 4.70599
83200 60.2689 135.623 55.7864 0.0415502 4.76887
83400 60.2689 135.636 55.7864 0.0416502 4.74892
83600 60.2689 135.649 55.7864 0.0417502 4.74586
83800 60.2689 135.662 55.7864 0.0418502 4.78918
84000 60.2689 135.675 55.7864 0.0419502 4.79711
84200 60.2689 135.688 55.7864 0.0420502 4.79415
84400 60.2689 135.701 55.7864 0.0421502 4.81044
84600 60.2689 135.714 55.7864 0.0422502 4.82198
84800 60.2689 135.727 55.7864 0.0423502 4.83439
85000 60.2689 135.74 55.7864 0.0424502 4.8608
85200 60.2689 135.753 55.7864 0.0425502 4.86243
85400 60.2689 135.766 55.7864 0.0426502 4.88709
85600 60.2689 135.779 55.7864 0.0427502 4.87997
85800 60.2689 135.792 55.7864 0.0428502 4.91023
86000 60.2689 135.805 55.7864 0.0429502 4.93638
86200 60.2689 135.818 55.7864 0.0430502 4.90232
86400 60.2689 135.831 55.7864 0.0431502 4.9502
86600 60.2689 135.844 55.7864 0.0432502 4.96468
86800 60.2689 135.857 55.7864 0.0433502 4.95872
87000 60.2689 135.87 55.7864 0.0434502 4.98111
87200 60.2689 135.883 55.7864 0.0435502 4.97943
87400 60.2689 135.896 55.7864 0.0436502 5.00146
87600 60.2689 135.909 55.7864 0.0437502 5.02641
87800 60.2689 135.922 55.7864 0.0438502 5.02406
88000 60.2689 135.935 55.7864 0.0439502 5.04176
88200 60.2689 135.948 55.7864 0.0440502 5.04812
88400 60.2689 135.961 55.7864 0.0441502 5.08249
88600 60.2689 135.974 55.7864 0.0442502 5.10739
88800 60.2689 135.987 55.7864 0.0443502 5.06298
89000 60.2689 136 55.7864 0.0444502 5.11614
89200 60.2689 136.013 55.7864 0.0445502 5.11511
89400 60.2689 136.026 55.7864 0.0446502 5.11696
89600 60.2689 136.039 55.7864 0.0447502 5.13055
89800 60.2689 136.052 55.7864 0.0448502 5.15939
90000 60.2689 136.065 55.7864 0.0449502 5.15168
90200 60.2689 136.078 55.7864 0.0450502 5.17672
90400 60.2689 136.091 55.7864 0.0451502 5.18585
90600 60.2689 136.104 55.7864 0.0452502 5.20283
90800 60.2689 136.117 55.7864 0.0453502 5.18882
91000 60.2689 136.13 55.7864 0.0454502 5.23343
91200 60.2689 136.143 55.7864 0.0455502 5.23422
91400 60.2689 136.157 55.7864 0.0456502 5.25037
91600 60.2689 136.17 55.7864 0.0457502 5.23234
91800 60.2689 136.183 55.7864 0.0458502 5.29614
92000 60.2689 136.196 55.7864 0.0459502 5.28277
92200 60.2689 136.209 55.7864 0.0460502 5.28099
92400 60.2689 136.222 55.7864 0.0461502 5.31212
92600 60.2689 136.235 55.7864 0.0462502 5.34059
92800 60.2689 136.248 55.7864 0.0463502 5.32109
93000 60.2689 136.261 55.7864 0.0464502 5.35647
93200 60.2689 136.274 55.7864 0.0465502 5.35146
93400 60.2689 136.287 55.7864 0.0466502 5.36518
93600 60.2689 136.3 55.7864 0.0467502 5.39381
93800 60.2689 136.313 55.7864 0.0468502 5.3918
94000 60.2689 136.326 55.7864 0.0469502 5.42871
94200 60.2689 136.339 55.7864 0.0470502 5.42073
94400 60.2689 136.352 55.7864 0.0471502 5.42917
94600 60.2689 136.365 55.7864 0.0472502 5.43743
94800 60.2689 136.378 55.7864 0.0473502 5.47353
95000 60.2689 136.391 55.7864 0.0474502 5.47026
95200 60.2689 136.404 55.7864 0.0475502 5.48948
95400 60.2689 136.417 55.7864 0.0476502 5.48138
95600 60.2689 136.43 55.7864 0.0477502 5.50829
95800 60.2689 136.443 55.7864 0.0478502 5.53591
96000 60.2689 136.456 55.7864 0.0479502 5.52412
96200 60.2689 136.469 55.7864 0.0480502 5.54721
96400 60.2689 136.482 55.7864 0.0481502 5.56649
96600 60.2689 136.495 55.7864 0.0482502 5.5685
96800 60.2689 136.508 55.7864 0.0483502 5.58354
97000 60.2689 136.521 55.7864 0.0484502 5.59453
97200 60.2689 136.534 55.7864 0.0485502 5.60884
97400 60.2689 136.547 55.7864 0.0486502 5.61615
97600 60.2689 136.56 55.7864 0.0487502 5.62673
97800 60.2689 136.573 55.7864 0.0488502 5.66247
98000 60.2689 136.586 55.7864 0.0489502 5.65159
98200 60.2689 136.599 55.7864 0.0490502 5.67041
98400 60.2689 136.612 55.7864 0.0491502 5.68568
98600 60.2689 136.625 55.7864 0.0492502 5.69103
98800 60.2689 136.638 55.7864 0.0493502 5.71113
99000 60.2689 136.651 55.7864 0.0494502 5.70873
99200 60.2689 136.664 55.7864 0.0495502 5.74734
99400 60.2689 136.677 55.7864 0.0496502 5.75664
