# Time-averaged data for fix Re_Primary
Step Lx Ly Lz StrainY StressYY
87400 60.2096 135.923 55.7714 0.0436502 4.88706
87600 60.2096 135.936 55.7714 0.0437502 4.88832
87800 60.2096 135.949 55.7714 0.0438502 4.89624
88000 60.2096 135.962 55.7714 0.0439502 4.93031
88200 60.2096 135.975 55.7714 0.0440502 4.92923
88400 60.2096 135.988 55.7714 0.0441502 4.9667
88600 60.2096 136.001 55.7714 0.0442502 4.96657
88800 60.2096 136.014 55.7714 0.0443502 4.95668
89000 60.2096 136.027 55.7714 0.0444502 4.99382
89200 60.2096 136.04 55.7714 0.0445502 5.0054
89400 60.2096 136.054 55.7714 0.0446502 4.99833
89600 60.2096 136.067 55.7714 0.0447502 5.0171
89800 60.2096 136.08 55.7714 0.0448502 5.04421
90000 60.2096 136.093 55.7714 0.0449502 5.0448
90200 60.2096 136.106 55.7714 0.0450502 5.08118
90400 60.2096 136.119 55.7714 0.0451502 5.07103
90600 60.2096 136.132 55.7714 0.0452502 5.07179
90800 60.2096 136.145 55.7714 0.0453502 5.1082
91000 60.2096 136.158 55.7714 0.0454502 5.12193
91200 60.2096 136.171 55.7714 0.0455502 5.12326
91400 60.2096 136.184 55.7714 0.0456502 5.11929
91600 60.2096 136.197 55.7714 0.0457502 5.14492
91800 60.2096 136.21 55.7714 0.0458502 5.16395
92000 60.2096 136.223 55.7714 0.0459502 5.18229
92200 60.2096 136.236 55.7714 0.0460502 5.18307
92400 60.2096 136.249 55.7714 0.0461502 5.19137
92600 60.2096 136.262 55.7714 0.0462502 5.21959
92800 60.2096 136.275 55.7714 0.0463502 5.20653
93000 60.2096 136.288 55.7714 0.0464502 5.25924
93200 60.2096 136.301 55.7714 0.0465502 5.23389
93400 60.2096 136.314 55.7714 0.0466502 5.27553
93600 60.2096 136.327 55.7714 0.0467502 5.27764
93800 60.2096 136.34 55.7714 0.0468502 5.28518
94000 60.2096 136.353 55.7714 0.0469502 5.30416
94200 60.2096 136.366 55.7714 0.0470502 5.31978
94400 60.2096 136.379 55.7714 0.0471502 5.3218
94600 60.2096 136.392 55.7714 0.0472502 5.3455
94800 60.2096 136.405 55.7714 0.0473502 5.33987
95000 60.2096 136.418 55.7714 0.0474502 5.39244
95200 60.2096 136.431 55.7714 0.0475502 5.35772
95400 60.2096 136.444 55.7714 0.0476502 5.41194
95600 60.2096 136.457 55.7714 0.0477502 5.38623
95800 60.2096 136.47 55.7714 0.0478502 5.42275
96000 60.2096 136.483 55.7714 0.0479502 5.42154
96200 60.2096 136.496 55.7714 0.0480502 5.44406
96400 60.2096 136.509 55.7714 0.0481502 5.4598
96600 60.2096 136.522 55.7714 0.0482502 5.45804
96800 60.2096 136.535 55.7714 0.0483502 5.47831
97000 60.2096 136.548 55.7714 0.0484502 5.49713
97200 60.2096 136.561 55.7714 0.0485502 5.50506
97400 60.2096 136.574 55.7714 0.0486502 5.52319
97600 60.2096 136.587 55.7714 0.0487502 5.51897
97800 60.2096 136.601 55.7714 0.0488502 5.53814
98000 60.2096 136.614 55.7714 0.0489502 5.55699
98200 60.2096 136.627 55.7714 0.0490502 5.57424
98400 60.2096 136.64 55.7714 0.0491502 5.57121
98600 60.2096 136.653 55.7714 0.0492502 5.58909
98800 60.2096 136.666 55.7714 0.0493502 5.62795
99000 60.2096 136.679 55.7714 0.0494502 5.61897
99200 60.2096 136.692 55.7714 0.0495502 5.62653
99400 60.2096 136.705 55.7714 0.0496502 5.65293
