# Time-averaged data for fix Re_Primary
Step Lx Ly Lz StrainY StressYY
22600 60.2772 132.147 55.8093 0.0112502 1.17634
22800 60.2772 132.16 55.8093 0.0113502 1.21223
23000 60.2772 132.173 55.8093 0.0114502 1.16636
23200 60.2772 132.186 55.8093 0.0115502 1.22813
23400 60.2772 132.199 55.8093 0.0116502 1.22269
23600 60.2772 132.212 55.8093 0.0117502 1.23745
23800 60.2772 132.225 55.8093 0.0118502 1.25009
24000 60.2772 132.238 55.8093 0.0119502 1.27233
24200 60.2772 132.251 55.8093 0.0120502 1.25032
24400 60.2772 132.264 55.8093 0.0121502 1.27926
24600 60.2772 132.277 55.8093 0.0122502 1.29425
24800 60.2772 132.29 55.8093 0.0123502 1.29915
25000 60.2772 132.304 55.8093 0.0124502 1.31944
25200 60.2772 132.317 55.8093 0.0125502 1.31868
25400 60.2772 132.33 55.8093 0.0126502 1.32042
25600 60.2772 132.343 55.8093 0.0127502 1.351
25800 60.2772 132.356 55.8093 0.0128502 1.35967
26000 60.2772 132.369 55.8093 0.0129502 1.36585
26200 60.2772 132.382 55.8093 0.0130502 1.35935
26400 60.2772 132.395 55.8093 0.0131502 1.386
26600 60.2772 132.408 55.8093 0.0132502 1.40607
26800 60.2772 132.421 55.8093 0.0133502 1.41691
27000 60.2772 132.434 55.8093 0.0134502 1.4208
27200 60.2772 132.447 55.8093 0.0135502 1.41779
27400 60.2772 132.46 55.8093 0.0136502 1.45199
27600 60.2772 132.473 55.8093 0.0137502 1.44553
27800 60.2772 132.486 55.8093 0.0138502 1.46353
28000 60.2772 132.5 55.8093 0.0139502 1.47349
28200 60.2772 132.513 55.8093 0.0140502 1.50904
28400 60.2772 132.526 55.8093 0.0141502 1.47572
28600 60.2772 132.539 55.8093 0.0142502 1.51223
28800 60.2772 132.552 55.8093 0.0143502 1.54391
29000 60.2772 132.565 55.8093 0.0144502 1.50365
29200 60.2772 132.578 55.8093 0.0145502 1.54532
29400 60.2772 132.591 55.8093 0.0146502 1.57493
29600 60.2772 132.604 55.8093 0.0147502 1.53979
29800 60.2772 132.617 55.8093 0.0148502 1.57662
30000 60.2772 132.63 55.8093 0.0149502 1.59585
30200 60.2772 132.643 55.8093 0.0150502 1.5833
30400 60.2772 132.656 55.8093 0.0151502 1.61454
30600 60.2772 132.669 55.8093 0.0152502 1.6264
30800 60.2772 132.682 55.8093 0.0153502 1.61517
31000 60.2772 132.696 55.8093 0.0154502 1.64023
31200 60.2772 132.709 55.8093 0.0155502 1.64976
31400 60.2772 132.722 55.8093 0.0156502 1.64819
31600 60.2772 132.735 55.8093 0.0157502 1.68074
31800 60.2772 132.748 55.8093 0.0158502 1.67361
32000 60.2772 132.761 55.8093 0.0159502 1.70086
32200 60.2772 132.774 55.8093 0.0160502 1.69231
32400 60.2772 132.787 55.8093 0.0161502 1.73834
32600 60.2772 132.8 55.8093 0.0162502 1.71511
32800 60.2772 132.813 55.8093 0.0163502 1.75566
33000 60.2772 132.826 55.8093 0.0164502 1.73211
33200 60.2772 132.839 55.8093 0.0165502 1.74516
33400 60.2772 132.852 55.8093 0.0166502 1.78186
33600 60.2772 132.865 55.8093 0.0167502 1.79084
33800 60.2772 132.878 55.8093 0.0168502 1.79625
34000 60.2772 132.892 55.8093 0.0169502 1.80088
34200 60.2772 132.905 55.8093 0.0170502 1.81803
34400 60.2772 132.918 55.8093 0.0171502 1.84407
34600 60.2772 132.931 55.8093 0.0172502 1.81547
34800 60.2772 132.944 55.8093 0.0173502 1.85097
35000 60.2772 132.957 55.8093 0.0174502 1.86379
35200 60.2772 132.97 55.8093 0.0175502 1.86235
35400 60.2772 132.983 55.8093 0.0176502 1.90674
35600 60.2772 132.996 55.8093 0.0177502 1.88617
35800 60.2772 133.009 55.8093 0.0178502 1.91153
36000 60.2772 133.022 55.8093 0.0179502 1.91518
