# Time-averaged data for fix Re_Primary
Step Lx Ly Lz StrainY StressYY
23400 61.217 134.474 55.9385 0.0116503 0.43811
23600 61.217 134.487 55.9385 0.0117503 0.4447
23800 61.217 134.501 55.9385 0.0118503 0.435063
24000 61.217 134.514 55.9385 0.0119503 0.466671
24200 61.217 134.527 55.9385 0.0120503 0.467511
24400 61.217 134.54 55.9385 0.0121503 0.433887
24600 61.217 134.554 55.9385 0.0122503 0.483876
24800 61.217 134.567 55.9385 0.0123503 0.44714
25000 61.217 134.58 55.9385 0.0124503 0.470667
25200 61.217 134.594 55.9385 0.0125503 0.491475
25400 61.217 134.607 55.9385 0.0126503 0.453387
25600 61.217 134.62 55.9385 0.0127503 0.509347
25800 61.217 134.634 55.9385 0.0128503 0.476473
26000 61.217 134.647 55.9385 0.0129503 0.461828
26200 61.217 134.66 55.9385 0.0130503 0.527093
26400 61.217 134.673 55.9385 0.0131503 0.508227
26600 61.217 134.687 55.9385 0.0132503 0.472398
26800 61.217 134.7 55.9385 0.0133503 0.522151
27000 61.217 134.713 55.9385 0.0134503 0.503418
27200 61.217 134.727 55.9385 0.0135503 0.486183
27400 61.217 134.74 55.9385 0.0136503 0.550779
27600 61.217 134.753 55.9385 0.0137503 0.49234
27800 61.217 134.766 55.9385 0.0138503 0.530567
28000 61.217 134.78 55.9385 0.0139503 0.521144
28200 61.217 134.793 55.9385 0.0140503 0.506214
28400 61.217 134.806 55.9385 0.0141503 0.542128
28600 61.217 134.82 55.9385 0.0142503 0.554291
28800 61.217 134.833 55.9385 0.0143503 0.535471
29000 61.217 134.846 55.9385 0.0144503 0.537623
29200 61.217 134.859 55.9385 0.0145503 0.542456
29400 61.217 134.873 55.9385 0.0146503 0.519624
29600 61.217 134.886 55.9385 0.0147503 0.562211
29800 61.217 134.899 55.9385 0.0148503 0.582058
30000 61.217 134.913 55.9385 0.0149503 0.535754
30200 61.217 134.926 55.9385 0.0150503 0.562288
30400 61.217 134.939 55.9385 0.0151503 0.596664
30600 61.217 134.953 55.9385 0.0152503 0.525849
30800 61.217 134.966 55.9385 0.0153503 0.612745
31000 61.217 134.979 55.9385 0.0154503 0.594494
31200 61.217 134.992 55.9385 0.0155503 0.539513
31400 61.217 135.006 55.9385 0.0156503 0.594466
31600 61.217 135.019 55.9385 0.0157503 0.576143
31800 61.217 135.032 55.9385 0.0158503 0.593059
32000 61.217 135.046 55.9385 0.0159503 0.61776
32200 61.217 135.059 55.9385 0.0160503 0.58276
32400 61.217 135.072 55.9385 0.0161503 0.617736
32600 61.217 135.085 55.9385 0.0162503 0.606592
32800 61.217 135.099 55.9385 0.0163503 0.598032
33000 61.217 135.112 55.9385 0.0164503 0.659395
33200 61.217 135.125 55.9385 0.0165503 0.597776
33400 61.217 135.139 55.9385 0.0166503 0.594714
33600 61.217 135.152 55.9385 0.0167503 0.666395
33800 61.217 135.165 55.9385 0.0168503 0.593514
34000 61.217 135.179 55.9385 0.0169503 0.617781
34200 61.217 135.192 55.9385 0.0170503 0.691499
34400 61.217 135.205 55.9385 0.0171503 0.599158
34600 61.217 135.218 55.9385 0.0172503 0.625864
34800 61.217 135.232 55.9385 0.0173503 0.718562
35000 61.217 135.245 55.9385 0.0174503 0.604153
35200 61.217 135.258 55.9385 0.0175503 0.639147
35400 61.217 135.272 55.9385 0.0176503 0.714782
35600 61.217 135.285 55.9385 0.0177503 0.608091
35800 61.217 135.298 55.9385 0.0178503 0.638859
36000 61.217 135.311 55.9385 0.0179503 0.731706
36200 61.217 135.325 55.9385 0.0180503 0.629587
36400 61.217 135.338 55.9385 0.0181503 0.657337
36600 61.217 135.351 55.9385 0.0182503 0.754187
36800 61.217 135.365 55.9385 0.0183503 0.657429
37000 61.217 135.378 55.9385 0.0184503 0.641535
37200 61.217 135.391 55.9385 0.0185503 0.777976
37400 61.217 135.404 55.9385 0.0186503 0.665986
37600 61.217 135.418 55.9385 0.0187503 0.627133
37800 61.217 135.431 55.9385 0.0188503 0.783624
38000 61.217 135.444 55.9385 0.0189503 0.693991
38200 61.217 135.458 55.9385 0.0190503 0.635917
38400 61.217 135.471 55.9385 0.0191503 0.770374
38600 61.217 135.484 55.9385 0.0192503 0.709702
38800 61.217 135.498 55.9385 0.0193503 0.664109
39000 61.217 135.511 55.9385 0.0194503 0.75381
39200 61.217 135.524 55.9385 0.0195503 0.745485
39400 61.217 135.537 55.9385 0.0196503 0.648076
39600 61.217 135.551 55.9385 0.0197503 0.772485
39800 61.217 135.564 55.9385 0.0198503 0.783704
40000 61.217 135.577 55.9385 0.0199503 0.684149
40200 61.217 135.591 55.9385 0.0200503 0.721661
40400 61.217 135.604 55.9385 0.0201503 0.80318
40600 61.217 135.617 55.9385 0.0202503 0.715228
40800 61.217 135.63 55.9385 0.0203503 0.709183
41000 61.217 135.644 55.9385 0.0204503 0.784999
41200 61.217 135.657 55.9385 0.0205503 0.776257
41400 61.217 135.67 55.9385 0.0206503 0.73902
41600 61.217 135.684 55.9385 0.0207503 0.769209
41800 61.217 135.697 55.9385 0.0208503 0.764721
42000 61.217 135.71 55.9385 0.0209503 0.745534
42200 61.217 135.724 55.9385 0.0210503 0.797587
42400 61.217 135.737 55.9385 0.0211503 0.795576
42600 61.217 135.75 55.9385 0.0212503 0.71893
42800 61.217 135.763 55.9385 0.0213503 0.791594
43000 61.217 135.777 55.9385 0.0214503 0.836897
43200 61.217 135.79 55.9385 0.0215503 0.745263
